Time,PWM,Weight
1712928484.0253484,1000,31.124742817953212
1712928484.0385742,1000,31.460032004876936
1712928484.0503836,1000,28.449287510477788
1712928484.063033,1000,32.202240341385355
1712928484.0753493,1000,30.624857121085117
1712928484.0878816,1000,33.1486702735655
1712928484.1005569,1000,30.54789301226854
1712928484.1128178,1000,30.23317838908786
1712928484.1253443,1000,33.80629429246361
1712928484.1378255,1000,29.677665168025605
1712928484.150376,1000,30.608092661738933
1712928484.162895,1000,33.76971729025375
1712928484.175343,1000,31.405166501562142
1712928484.1880267,1000,33.3315552846148
1712928484.2004135,1000,28.139145012573344
1712928484.2127964,1000,31.155985674007468
1712928484.225309,1000,33.31021869999238
1712928484.2377996,1000,28.75638192486474
1712928484.2503386,1000,32.0262135182504
1712928484.2628336,1000,27.800045721252765
1712928484.2752826,1000,31.79227310828317
1712928484.287852,1000,30.39701287815286
1712928484.300437,1000,28.19629657852625
1712928484.312802,1000,32.48876019202926
1712928484.3253014,1000,29.851405928522443
1712928484.3377714,1000,29.282176331631486
1712928484.3503563,1000,29.98171149889507
1712928484.3628254,1000,29.857502095557418
1712928484.3752663,1000,33.56016154842643
1712928484.3878691,1000,29.888744951611674
1712928484.400464,1000,30.437399984759583
1712928484.412788,1000,33.52587060885468
1712928484.4252825,1000,29.33704183494628
1712928484.4377944,1000,32.76613579212071
1712928484.450383,1000,28.901927912824814
1712928484.4628315,1000,31.119408671797608
1712928484.4752834,1000,32.63735426350682
1712928484.48789,1000,28.984226167796997
1712928484.5004175,1000,31.86542711270289
1712928484.5128088,1000,32.26701211613198
1712928484.5252802,1000,32.74479920749829
1712928484.5391483,1000,31.65815743351368
1712928484.5504177,1000,29.263887830526556
1712928484.562813,1000,32.737178998704564
1712928484.5753143,1000,30.979958850872514
1712928484.587852,1000,29.68376133506058
1712928484.6005504,1000,30.25832507810714
1712928484.6128745,1000,29.996951916482512
1712928484.625324,1000,33.031319058142195
1712928484.637813,1000,29.114531738169628
1712928484.6503572,1000,30.211841804465443
1712928484.6629047,1000,32.628210012954355
1712928484.6752887,1000,28.100281947725367
1712928484.6880183,1000,31.953821534710052
1712928484.700376,1000,27.36569382001067
1712928484.7127974,1000,31.638344890650004
1712928484.725269,1000,31.617008306027586
1712928484.7378092,1000,27.91587289491732
1712928484.7503335,1000,32.824049378952985
1712928484.7628772,1000,31.554522593919074
1712928484.7752721,1000,33.16086260763545
1712928484.787855,1000,31.071401356397168
1712928484.8004131,1000,29.302750895374533
1712928484.8128128,1000,33.28812009449059
1712928484.8252704,1000,30.296426122075747
1712928484.8377893,1000,29.596890954812164
1712928484.8504055,1000,33.39099291320582
1712928484.8628848,1000,30.185933094566792
1712928484.875297,1000,32.95359292844624
1712928484.8878493,1000,28.929360664482207
1712928484.9004278,1000,29.69061952297493
1712928484.9128177,1000,32.299016993065614
1712928484.9252498,1000,28.259544311514137
1712928484.9378211,1000,30.281185704488305
1712928484.9503782,1000,27.633163148670274
1712928484.9629052,1000,30.951764078335746
1712928484.9752555,1000,31.40440448068277
1712928484.9878302,1000,27.883105997104323
1712928485.0004241,1000,31.47679646422312
1712928485.0128062,1000,30.11963727806142
1712928485.0252705,1000,27.70860321572811
1712928485.037799,1000,29.44753486245523
1712928485.0503652,1000,28.367751276384976
1712928485.0628943,1000,31.697020498361656
1712928485.075253,1000,28.750285757829765
1712928485.0878258,1000,28.802103177627068
1712928485.100542,1000,31.765602377505143
1712928485.1130672,1000,-135.1314486016917
1712928485.1397705,1000,27.790139449820927
1712928485.1508396,1000,30.259087098986512
1712928485.1566463,1000,31.299245599329424
1712928485.1676095,1000,27.494475348624555
1712928485.1785803,1000,31.273336889430773
1712928485.1874802,1000,31.25428636744647
1712928485.1984508,1000,28.297645355482743
1712928485.2109075,1000,32.457517335975005
1712928485.223413,1000,30.733826106835327
1712928485.235886,1000,28.96974777108893
1712928485.2484264,1000,33.748380705631334
1712928485.2608936,1000,30.704869313419188
1712928485.2733727,1000,29.529071096548048
1712928485.2859137,1000,29.162539053570068
1712928485.2984278,1000,29.875028575782977
1712928485.3114047,1000,33.128857730701824
1712928485.323563,1000,28.94079097767279
1712928485.3359113,1000,30.324620894612515
1712928485.3484142,1000,31.837994361045492
1712928485.3608952,1000,28.17648403566258
1712928485.373408,1000,31.302293682846912
1712928485.3859503,1000,28.261830374152254
1712928485.3984509,1000,31.826564047854912
1712928485.4109466,1000,30.94566791130077
1712928485.423396,1000,28.37689552693744
1712928485.4359124,1000,31.972872056694353
1712928485.448447,1000,29.42162615255658
1712928485.4609184,1000,32.04983616551094
1712928485.4733832,1000,28.696182275394346
1712928485.4858875,1000,28.741903528156673
1712928485.4984508,1000,31.929436866570146
1712928485.5109,1000,27.546292768421857
1712928485.5234118,1000,29.12672407223958
1712928485.5365136,1000,32.01478320505982
1712928485.5486748,1000,31.107978358607028
1712928485.561093,1000,32.68459955802789
1712928485.5736384,1000,28.081231425741066
1712928485.5860884,1000,32.177093652366075
1712928485.5986593,1000,32.25786786557952
1712928485.6111078,1000,28.357845004953138
1712928485.6235733,1000,33.0831364779395
1712928485.636126,1000,29.015469023851253
1712928485.6485937,1000,33.36889430770403
1712928485.661162,1000,30.805456069496305
1712928485.673687,1000,29.878076659300465
1712928485.6861262,1000,33.87792425512459
1712928485.6984756,1000,30.521984302369887
1712928485.7108982,1000,30.55551322106226
1712928485.723358,1000,29.209784348091137
1712928485.7358425,1000,30.848891259620515
1712928485.7483575,1000,33.421473748380706
1712928485.7608547,1000,29.28293835251086
1712928485.77331,1000,31.97058599405624
1712928485.7858524,1000,33.16924483730855
1712928485.7985594,1000,33.031319058142195
1712928485.8107343,1000,32.97188142955117
1712928485.8233268,1000,28.55901851710737
1712928485.835699,1000,32.86900861083594
1712928485.8483367,1000,31.59643374228454
1712928485.8608317,1000,28.369275318143718
1712928485.873323,1000,32.56115217556961
1712928485.8862398,1000,28.290787167568393
1712928485.9014723,1000,32.507048693134195
1712928485.9137354,1000,28.866874952373696
1712928485.9260168,1000,28.860016764459345
1712928485.9385052,1000,32.334069953516725
1712928485.9510615,1000,28.40280423683609
1712928485.9635117,1000,29.590794787777185
1712928485.9759796,1000,28.560542558866114
1712928485.9888012,1000,30.53112855292235
1712928486.000669,1000,32.579440676674544
1712928486.0130243,1000,28.29383525108588
1712928486.0256119,1000,31.27028880591328
1712928486.0381205,1000,32.638878305265564
1712928486.050636,1000,28.408900403871066
1712928486.0631182,1000,32.49485635906424
1712928486.0755634,1000,28.83639411719881
1712928486.0879986,1000,31.96296578526252
1712928486.10023,1000,31.28019507734512
1712928486.1129317,1000,28.341842566486324
1712928486.1253664,1000,31.948487388554447
1712928486.1379478,1000,31.168178008077422
1712928486.1504266,1000,32.10622571058447
1712928486.162901,1000,30.358149813304884
1712928486.1753573,1000,28.815057532576393
1712928486.1879227,1000,32.45599329421626
1712928486.2004201,1000,29.67537910538749
1712928486.21287,1000,29.265411872285302
1712928486.2253609,1000,32.50171454697859
1712928486.2378802,1000,29.540501409738628
1712928486.2503989,1000,32.1328964413625
1712928486.2628813,1000,28.107140135639717
1712928486.2753522,1000,30.05791358683228
1712928486.2878842,1000,31.63605882801189
1712928486.3004327,1000,27.543244684904366
1712928486.3129354,1000,30.99291320582184
1712928486.3256128,1000,27.56991541568239
1712928486.3386586,1000,31.907338261068354
1712928486.350406,1000,30.277375600091442
1712928486.3628805,1000,28.859254743579974
1712928486.3764071,1000,33.24163682084889
1712928486.388784,1000,29.7188142955117
1712928486.4004476,1000,33.225634382382076
1712928486.4129307,1000,29.13053417663644
1712928486.4253569,1000,29.987045645050674
1712928486.4379177,1000,32.70441210089157
1712928486.450535,1000,28.437857197287208
1712928486.462913,1000,30.550179074906655
1712928486.4753428,1000,32.505524651375445
1712928486.4879663,1000,31.184180446544236
1712928486.5004065,1000,32.41789225024766
1712928486.512893,1000,28.299931418120856
1712928486.525348,1000,32.372933018364705
1712928486.5387836,1000,31.959917701745027
1712928486.5505474,1000,28.488150575325765
1712928486.5628772,1000,32.63354415910996
1712928486.575297,1000,28.229825497218624
1712928486.588363,1000,32.57563057227768
1712928486.6003852,1000,29.619751581193327
1712928486.612831,1000,28.71599481825802
1712928486.6253223,1000,32.37445706012345
1712928486.6378324,1000,28.860016764459345
1712928486.65034,1000,29.270746018440907
1712928486.662963,1000,28.776194467728416
1712928486.6753395,1000,29.827021260382537
1712928486.6880348,1000,32.00106682923112
1712928486.700539,1000,28.022555818029414
1712928486.7128108,1000,29.797302446087023
1712928486.7252831,1000,31.355635144402957
1712928486.7378283,1000,28.12923874114151
1712928486.7502875,1000,30.715537605730397
1712928486.7627945,1000,28.018745713632555
1712928486.7752492,1000,31.117884630038866
1712928486.7878215,1000,30.147070029718815
1712928486.800353,1000,28.284691000533417
1712928486.8128068,1000,32.02468947649166
1712928486.8253338,1000,29.069572506286672
1712928486.8378208,1000,32.06355254133963
1712928486.8503065,1000,28.350224796159416
1712928486.8627853,1000,29.78053798674084
1712928486.8752549,1000,32.614493637125655
1712928486.8878157,1000,27.9410195839366
1712928486.9003248,1000,30.893850491503468
1712928486.9127972,1000,27.426655490360435
1712928486.9252572,1000,31.45926998399756
1712928486.9377763,1000,31.289339327897586
1712928486.9504097,1000,27.397698696944296
1712928486.9628513,1000,32.12756229520689
1712928486.975271,1000,30.5052198430237
1712928486.9878018,1000,27.71850948715995
1712928487.000377,1000,30.022860626381163
1712928487.0127974,1000,28.254972186237904
1712928487.0254676,1000,32.98864588889736
1712928487.0378215,1000,29.454393050369582
1712928487.0503035,1000,29.311895145927
1712928487.062812,1000,33.69656328583403
1712928487.075261,1000,29.02537529528309
1712928487.0878482,1000,33.60664482206813
1712928487.1004562,1000,29.324849500876326
1712928487.1128073,1000,30.516650156214283
1712928487.125351,1000,32.849196067972265
1712928487.137804,1000,28.613884020422162
1712928487.1503184,1000,30.161548426426886
1712928487.162967,1000,31.46536615103254
1712928487.1753054,1000,30.796311818943842
1712928487.1878412,1000,31.326678350986818
1712928487.2003644,1000,28.440905280804696
1712928487.2127914,1000,31.972110035814982
1712928487.225376,1000,30.722395793644747
1712928487.237809,1000,28.546826183037417
1712928487.250293,1000,32.23729330183647
1712928487.2627912,1000,28.749523736950394
1712928487.2752647,1000,31.844852548959842
1712928487.2878044,1000,28.55444639183114
1712928487.3003457,1000,29.31113312504763
1712928487.3127797,1000,31.68025603901547
1712928487.3252819,1000,27.838146765221367
1712928487.3378031,1000,30.147070029718815
1712928487.3503144,1000,27.974548502628974
1712928487.362798,1000,30.68734283319363
1712928487.3752987,1000,31.14531738169626
1712928487.3878045,1000,27.295587899108437
1712928487.4003942,1000,31.4501257334451
1712928487.4128196,1000,30.90223272117656
1712928487.4252582,1000,32.177093652366075
1712928487.4378247,1000,30.326144936371257
1712928487.4503186,1000,28.123904594985902
1712928487.4628136,1000,32.69679189209784
1712928487.4752555,1000,29.891793035129165
1712928487.4878075,1000,28.662653356701973
1712928487.5003753,1000,32.821001295435494
1712928487.512776,1000,28.5445401203993
1712928487.525283,1000,31.918006553379563
1712928487.53993,1000,28.090375676293533
1712928487.5503802,1000,28.888973557875488
1712928487.5627916,1000,32.202240341385355
1712928487.575325,1000,27.960070105920902
1712928487.5879292,1000,29.85369199116056
1712928487.6010003,1000,27.649165587137087
1712928487.613448,1000,30.804694048616934
1712928487.625935,1000,31.30610378724377
1712928487.6384094,1000,27.649927608016462
1712928487.6511953,1000,31.398308313647796
1712928487.6635847,1000,30.608854682618304
1712928487.6765714,1000,28.270974624704717
1712928487.6885965,1000,29.560313952602304
1712928487.7012632,1000,29.034519545835558
1712928487.7127943,1000,32.459803398613126
1712928487.7253053,1000,29.202164139297416
1712928487.7378516,1000,30.114303131905814
1712928487.7503352,1000,32.848434047092894
1712928487.7627735,1000,28.651223043511393
1712928487.7753136,1000,32.89339327897584
1712928487.7878845,1000,28.376133506058068
1712928487.8006194,1000,31.81132363026747
1712928487.8127947,1000,32.43999085574945
1712928487.8252604,1000,28.261830374152254
1712928487.8377876,1000,32.383601310675914
1712928487.8503082,1000,31.893621885239657
1712928487.8628674,1000,32.89567934161396
1712928487.8752234,1000,31.146841423455005
1712928487.8878748,1000,28.849348472148137
1712928487.900654,1000,32.76003962508573
1712928487.9127588,1000,30.34824354187305
1712928487.9252443,1000,29.41781604815972
1712928487.9377925,1000,33.24239884172827
1712928487.9503808,1000,29.545835555894232
1712928487.9628026,1000,32.83243160862608
1712928487.9752567,1000,28.72971119408672
1712928487.987893,1000,30.185933094566792
1712928488.0005789,1000,32.36836089308847
1712928488.0127857,1000,28.05075059056618
1712928488.025246,1000,31.27943305646575
1712928488.0378222,1000,27.48609311895146
1712928488.0503364,1000,31.24056999161777
1712928488.0627496,1000,31.602529909319518
1712928488.0752316,1000,28.488912596205136
1712928488.0880482,1000,32.983311742741755
1712928488.1003716,1000,31.997256724834262
1712928488.1128812,1000,33.006934390002286
1712928488.1253014,1000,31.093499961898956
1712928488.137829,1000,29.332469709670047
1712928488.1503322,1000,33.253067134039476
1712928488.1628537,1000,30.44730625619142
1712928488.1754198,1000,30.27661357921207
1712928488.1882374,1000,33.711803703421474
1712928488.20031,1000,30.790977672788234
1712928488.212815,1000,33.45881277146994
1712928488.2252653,1000,29.698239731768652
1712928488.2378242,1000,31.426503086184564
1712928488.2503555,1000,33.14714623180675
1712928488.2627735,1000,28.95907947877772
1712928488.2752204,1000,31.5019431532424
1712928488.2878976,1000,28.411186466509182
1712928488.300402,1000,31.979730244608703
1712928488.312819,1000,31.084355711346493
1712928488.3252685,1000,27.95930808504153
1712928488.3378181,1000,32.25405776118266
1712928488.3503273,1000,30.219462013259164
1712928488.362784,1000,27.84576697401509
1712928488.375258,1000,28.667225481978207
1712928488.387891,1000,28.12238055322716
1712928488.4003596,1000,32.43008458431761
1712928488.4127693,1000,28.31288577307018
1712928488.4253044,1000,29.655566562523813
1712928488.4377909,1000,32.90482359216643
1712928488.450384,1000,28.38451573573116
1712928488.4628756,1000,32.37674312276157
1712928488.475215,1000,27.972262439990857
1712928488.4878573,1000,30.099062714318375
1712928488.5002902,1000,31.698544540120402
1712928488.5127554,1000,27.80614188828774
1712928488.525225,1000,30.805456069496305
1712928488.538154,1000,27.60954050140974
1712928488.5502734,1000,31.588051512611447
1712928488.5627182,1000,30.605806599100816
1712928488.5752082,1000,28.153623409281415
1712928488.5879307,1000,32.078030938047704
1712928488.600166,1000,29.749295130686583
1712928488.6128056,1000,28.546826183037417
1712928488.6253045,1000,29.20292616017679
1712928488.6379006,1000,29.593842871294676
1712928488.6502934,1000,32.50019050521984
1712928488.6639175,1000,29.13358226015393
1712928488.6754847,1000,30.92814143107521
1712928488.6887004,1000,32.13213442048312
1712928488.7008033,1000,28.50872513906881
1712928488.7126758,1000,31.544616322487236
1712928488.7251394,1000,28.41728263354416
1712928488.7376356,1000,33.06179989331708
1712928488.750089,1000,30.81841042444563
1712928488.762576,1000,28.296121313723997
1712928488.7750645,1000,33.44052427036501
1712928488.7876575,1000,30.59209022327212
1712928488.8000884,1000,33.14486016916864
1712928488.813147,1000,29.41324392288349
1712928488.8255708,1000,30.11582717366456
1712928488.838144,1000,33.37575249561838
1712928488.850616,1000,28.72666311056923
1712928488.8630896,1000,30.69039091671112
1712928488.8755867,1000,32.60153928217633
1712928488.888194,1000,31.40288043892403
1712928488.9006052,1000,32.34016612055171
1712928488.9133472,1000,27.92654118722853
1712928488.9255779,1000,32.18242779852168
1712928488.9381125,1000,31.991922578678658
1712928488.9506688,1000,28.051512611445556
1712928488.96314,1000,31.850948715994818
1712928488.9755752,1000,28.325078107140136
1712928488.9881508,1000,32.44075287662882
1712928489.0006123,1000,30.404633086946582
1712928489.01332,1000,28.552160329193022
1712928489.0255895,1000,32.714318372323405
1712928489.0380974,1000,29.598414996570906
1712928489.050663,1000,28.94079097767279
1712928489.0631673,1000,28.444715385201555
1712928489.0755801,1000,29.79882648784577
1712928489.0881743,1000,32.10851177322259
1712928489.1006074,1000,27.92577916634916
1712928489.113137,1000,30.34214737483807
1712928489.1255941,1000,31.53775813457289
1712928489.1381137,1000,30.70105920902233
1712928489.150606,1000,30.790977672788234
1712928489.1631649,1000,27.49371332774518
1712928489.1755698,1000,31.313723996037492
1712928489.188291,1000,30.57456374304656
1712928489.2006269,1000,27.729177779471158
1712928489.2131472,1000,32.042977977596586
1712928489.2255714,1000,28.269450582945975
1712928489.238108,1000,32.849196067972265
1712928489.2505853,1000,30.12344738245828
1712928489.263106,1000,29.524498971271814
1712928489.2755747,1000,33.24392288348701
1712928489.2881837,1000,28.895831745789835
1712928489.3006098,1000,30.38863064847977
1712928489.3131487,1000,28.794482968833346
1712928489.325571,1000,32.129086336965635
1712928489.3381033,1000,34.044044806827706
1712928489.3506145,1000,29.19606797226244
1712928489.3630908,1000,32.87662881962966
1712928489.3755622,1000,33.8177246056542
1712928489.3881886,1000,29.640326144936374
1712928489.4005902,1000,34.24445629810257
